timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-15T19:59:17,codecarbon,e05fe420-ed52-425a-860c-b9cc746bbeb9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.944484458013903,2.6601321937895707e-11,3.830568287498709e-12,2.3930999999999996,0.0078,6.0,1.1517072977585483e-09,7.581382520860643e-09,2.45701337310796e-09,1.1190103191727153e-08,Canada,CAN,quebec,,,macOS-15.4-arm64-arm-64bit,3.10.11,2.8.4,8,Apple M2,1,Apple M2,-71.2,46.8,16.0,machine,N,1.0
2025-04-15T20:03:07,codecarbon,,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,73.22532691701781,1.8936984057384397e-07,2.5861248907559846e-09,0.3174,0.0154,6.0,2.141413229149382e-05,1.4780937146454545e-07,5.809831215335483e-05,7.96602538163132e-05,Canada,CAN,quebec,,,macOS-15.4-arm64-arm-64bit,3.10.11,2.8.4,8,Apple M2,1,Apple M2,-71.2,46.8,16.0,machine,N,1.0
2025-04-15T20:06:38,codecarbon,None,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,47.948774374992354,1.477674798224682e-07,3.081778038095927e-09,0.673,0.008500000000000002,6.0,2.3398000241296297e-05,1.2253966194484627e-07,3.8639278749954726e-05,6.215981865319588e-05,Canada,CAN,quebec,,,macOS-15.4-arm64-arm-64bit,3.10.11,2.8.4,8,Apple M2,1,Apple M2,-71.2,46.8,16.0,machine,N,1.0
